Org_Identifier,Org_FormalName,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,Location_SourceMapScale,Location_HorzAccuracyMeasure,Location_HorzAccuracyMeasureUnit,Location_HorzCollectionMethod,Location_VerticalMeasure,Location_VerticalMeasureUnit,Location_VerticalAccuracyMeasure,Location_VerticalAccuracyMeasureUnit,Location_VertCollectionMethod,Location_VertCoordReferenceSystemDatum,Location_LocalAquiferCode,Location_LocalAquiferCodeContext,Location_LocalAquifer,Location_LocalAquiferDescription,Location_AquiferFormationType,Location_WellType,Location_AquiferType,Location_NationalAquifer,Location_WellHoleDepthMeasure,Location_WellHoleDepthUnit,Location_WellContructionDate,Location_WellDepthMeasure,Location_WellDepthMeasureUnit,Location_DrainageAreaMeasure,Location_DrainageAreaMeasureUnit,Location_ContributingDrainageAreaMeasure,Location_ContributingDrainageAreaMeasureUnit,AlternateLocation_IdentifierA,AlternateLocation_IdentifierContextA,AlternateLocation_IdentifierB,AlternateLocation_IdentifierContextB,AlternateLocation_IdentifierC,AlternateLocation_IdentifierContextC,ProviderName,LocationAttachment_FileName,LocationAttachment_FileType,LocationAttachment_FileDownload
USGS,U.S. Geological Survey,USGS-480317088422601,"LAKE LESAGE NEAR SOUTH PORTAGE AT ISLE ROYALE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020300,040203000200,,,48.0549611111111,-88.7074,NAD83,48.0549611111111,-88.7074,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-480318088430801,"LAKE LESAGE NEAR NW PORTAGE AT ISLE ROYALE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020300,040203000200,,,48.0552361111111,-88.7190972222222,NAD83,48.0552361111111,-88.7190972222222,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434232085515001,"WOODLAND LAKE NEAR WOODLAND PARK, MI N.B.","Lake, Reservoir, Impoundment",,Michigan,United States of America,Newaygo County,US,MI,,04060101,040601010402,,,43.7089041201803,-85.8639477236188,NAD83,43.7089041201803,-85.8639477236188,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434232085515002,"WOODLAND LAKE NR WOODLAND PARK, MI N.B.-3FT AB BOT","Lake, Reservoir, Impoundment",,Michigan,United States of America,Newaygo County,US,MI,,04060101,040601010402,,,43.7089041201803,-85.8639477236188,NAD83,43.7089041201803,-85.8639477236188,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434232085515003,"WOODLAND LAKE NR WOODLAND PARK, MI N.B.(PHOTIC ZN)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Newaygo County,US,MI,,04060101,040601010402,,,43.7089041201803,-85.8639477236188,NAD83,43.7089041201803,-85.8639477236188,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434232085515005,"WOODLAND LAKE NR WOODLAND PARK, MI N.B.3FT BL SURF","Lake, Reservoir, Impoundment",,Michigan,United States of America,Newaygo County,US,MI,,04060101,040601010402,,,43.7089041201803,-85.8639477236188,NAD83,43.7089041201803,-85.8639477236188,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434232085515006,"WOODLAND LAKE NR WOODLAND PARK, MI N.B.(MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Newaygo County,US,MI,,04060101,040601010402,,,43.7089041201803,-85.8639477236188,NAD83,43.7089041201803,-85.8639477236188,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422544083592901,"HI-LAND LAKE NR PINCKNEY, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4289238849574,-83.9913366805903,NAD83,42.4289238849574,-83.9913366805903,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422544083592902,"HI-LAND LAKE NR PINCKNEY, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4289238849574,-83.9913366805903,NAD83,42.4289238849574,-83.9913366805903,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422544083592903,"HI-LAND LAKE NR PINCKNEY, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4289238849574,-83.9913366805903,NAD83,42.4289238849574,-83.9913366805903,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422544083592905,"HI-LAND LAKE NR PINCKNEY, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4289238849574,-83.9913366805903,NAD83,42.4289238849574,-83.9913366805903,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422544083592906,"HI-LAND LAKE NR PINCKNEY, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Livingston County,US,MI,,04090005,040900050306,,,42.4289238849574,-83.9913366805903,NAD83,42.4289238849574,-83.9913366805903,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422547083323801,01S 08E 06BDDB01  WAYNE,Well,,Michigan,United States of America,Wayne County,US,MI,,04090004,040900040201,,,42.42973027057334,-83.5437668642378,NAD83,42.42973027057334,-83.5437668642378,NAD83,24000,,,,,,,,,,112SDGV,,Sand and Gravel,,,,,N100GLCIAL,,,,183.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422547083455101,VIR161-1 T15R6ES05NWNWNW01,Well,,Michigan,United States of America,Washtenaw County,US,MI,,04090005,040900050301,,,42.4298416666667,-83.7642222222222,NAD83,42.4298416666667,-83.7642222222222,NAD83,24000,,,,,,,,,,112SDGV,,Sand and Gravel,,,,Confined single aquifer,N100GLCIAL,,,,73.0,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461801088040102,SKI-KWE ZAAG'IGAN LAKE SWB NR WITCH LK(3FT AB BOT),"Lake, Reservoir, Impoundment",,Michigan,United States of America,Marquette County,US,MI,,04030107,040301070303,,,46.3002777777778,-88.0669444444444,NAD83,46.3002777777778,-88.0669444444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461801088040101,"SKI-KWE ZAAG'IGAN LAKE SWB NR WITCH LAKE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Marquette County,US,MI,,04030107,040301070303,,,46.3002777777778,-88.0669444444444,NAD83,46.3002777777778,-88.0669444444444,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432638085163701,"TAMARACK LAKE NR LAKEVIEW, MI WEST BASIN","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4439189265821,-85.2769753643529,NAD83,43.4439189265821,-85.2769753643529,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432638085163702,"TAMARACK LAKE NR LAKEVIEW, MI WB (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4439189265821,-85.2769753643529,NAD83,43.4439189265821,-85.2769753643529,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432638085163703,"TAMARACK LAKE NR LAKEVIEW, MI WB (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4439189265821,-85.2769753643529,NAD83,43.4439189265821,-85.2769753643529,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432638085163705,"TAMARACK LAKE NR LAKEVIEW, MI WB (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4439189265821,-85.2769753643529,NAD83,43.4439189265821,-85.2769753643529,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432638085163706,"TAMARACK LAKE NR LAKEVIEW, MI WB (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4439189265821,-85.2769753643529,NAD83,43.4439189265821,-85.2769753643529,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422550085542401,"DUCK LAKE NEAR CHESHIRE CENTER, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Allegan County,US,MI,,04050003,040500030908,,,42.4305555555556,-85.9066666666667,NAD83,42.4305555555556,-85.9066666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422550085542402,"DUCK LAKE NR CHESHIRE CENTER, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Allegan County,US,MI,,04050003,040500030908,,,42.4305555555556,-85.9066666666667,NAD83,42.4305555555556,-85.9066666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422550085542403,"DUCK LAKE NEAR CHESHIRE CENTER, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Allegan County,US,MI,,04050003,040500030908,,,42.4305555555556,-85.9066666666667,NAD83,42.4305555555556,-85.9066666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422550085542405,"DUCK LAKE NR CHESHIRE CENTER, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Allegan County,US,MI,,04050003,040500030908,,,42.4305555555556,-85.9066666666667,NAD83,42.4305555555556,-85.9066666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-422550085542406,"DUCK LAKE NEAR CHESHIRE CENTER, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Allegan County,US,MI,,04050003,040500030908,,,42.4305555555556,-85.9066666666667,NAD83,42.4305555555556,-85.9066666666667,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-441950083400301,"FLOYD LAKE NEAR SAND LAKE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.330572663309,-83.6674811441516,NAD83,44.330572663309,-83.6674811441516,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-441950083400302,"FLOYD LAKE NEAR SAND LAKE, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.330572663309,-83.6674811441516,NAD83,44.330572663309,-83.6674811441516,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-441950083400303,"FLOYD LAKE NEAR SAND LAKE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.330572663309,-83.6674811441516,NAD83,44.330572663309,-83.6674811441516,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-441950083400305,"FLOYD LAKE NEAR SAND LAKE, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.330572663309,-83.6674811441516,NAD83,44.330572663309,-83.6674811441516,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-441950083400306,"FLOYD LAKE NEAR SAND LAKE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.330572663309,-83.6674811441516,NAD83,44.330572663309,-83.6674811441516,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461806085342406,"KAKS LAKE NEAR WATSONS CORNER, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Luce County,US,MI,,04020202,040202020105,,,46.3016612329363,-85.5734474532523,NAD83,46.3016612329363,-85.5734474532523,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461806085342402,"KAKS LAKE NEAR WATSONS CORNER, MI (3FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Luce County,US,MI,,04020202,040202020105,,,46.3016612329363,-85.5734474532523,NAD83,46.3016612329363,-85.5734474532523,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461806085342403,"KAKS LAKE NEAR WATSONS CORNER, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Luce County,US,MI,,04020202,040202020105,,,46.3016612329363,-85.5734474532523,NAD83,46.3016612329363,-85.5734474532523,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461806085342405,"KAKS LAKE NEAR WATSONS CORNER, MI (3FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Luce County,US,MI,,04020202,040202020105,,,46.3016612329363,-85.5734474532523,NAD83,46.3016612329363,-85.5734474532523,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434244085074701,107 MILBROOK 1,Well,,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020303,,,43.5455851898599,-85.1297504692107,NAD83,43.5455851898599,-85.1297504692107,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432644085154301,"TAMARACK LAKE NR LAKEVIEW, MI NORTHEAST BASIN","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4455858060745,-85.2619747979448,NAD83,43.4455858060745,-85.2619747979448,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432644085154303,"TAMARACK LAKE NR LAKEVIEW, MI NEB (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4455858060745,-85.2619747979448,NAD83,43.4455858060745,-85.2619747979448,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432644085154305,"TAMARACK LAKE NR LAKEVIEW, MI NEB (3FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4455858060745,-85.2619747979448,NAD83,43.4455858060745,-85.2619747979448,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-432644085154306,"TAMARACK LAKE NR LAKEVIEW, MI NEB (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Montcalm County,US,MI,,04060102,040601020804,,,43.4455858060745,-85.2619747979448,NAD83,43.4455858060745,-85.2619747979448,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-480338088415901,"LAKE LESAGE NEAR NE END OF LAKE AT ISLE ROYALE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020300,040203000200,,,48.0605805555556,-88.6998,NAD83,48.0605805555556,-88.6998,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442000083393001,69 GRANT 1,Well,,Michigan,United States of America,Iosco County,US,MI,,04080101,040801010204,,,44.3333503807881,-83.6610919955328,NAD83,44.3333503807881,-83.6610919955328,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442000084504001,143 DENTON 1,Well,,Michigan,United States of America,Roscommon County,US,MI,,04060102,040601020104,,,44.3355717356999,-84.7939179027999,NAD83,44.3355717356999,-84.7939179027999,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461813089103001,"BASS LAKE NEAR WATERSMEET, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Gogebic County,US,MI,,04020102,040201020204,,,46.3035590618045,-89.1751404383796,NAD83,46.3035590618045,-89.1751404383796,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434248085122001,"MARTINY LAKE NR CHIPPEWA LAKE, MI S.E.B.","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020104,,,43.7133590673868,-85.2055916234061,NAD83,43.7133590673868,-85.2055916234061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461813089103002,"BASS LAKE NEAR WATERSMEET, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Gogebic County,US,MI,,04020102,040201020204,,,46.3035590618045,-89.1751404383796,NAD83,46.3035590618045,-89.1751404383796,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461813089103003,"BASS LAKE NEAR WATERSMEET, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Gogebic County,US,MI,,04020102,040201020204,,,46.3035590618045,-89.1751404383796,NAD83,46.3035590618045,-89.1751404383796,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461813089103005,"BASS LAKE NEAR WATERSMEET, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Gogebic County,US,MI,,04020102,040201020204,,,46.3035590618045,-89.1751404383796,NAD83,46.3035590618045,-89.1751404383796,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-461813089103006,"BASS LAKE NEAR WATERSMEET, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Gogebic County,US,MI,,04020102,040201020204,,,46.3035590618045,-89.1751404383796,NAD83,46.3035590618045,-89.1751404383796,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434248085122002,"MARTINY LAKE NR CHIPPEWA LAKE, MI SEB 3FT AB LK BT","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020104,,,43.7133590673868,-85.2055916234061,NAD83,43.7133590673868,-85.2055916234061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434248085122003,"MARTINY LAKE NR CHIPPEW LAKE, MI SEB (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020104,,,43.7133590673868,-85.2055916234061,NAD83,43.7133590673868,-85.2055916234061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434248085122005,"MARTINY LAKE NR CHIPPEWA LAKE, MI SEB 3FT BL SURF","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020104,,,43.7133590673868,-85.2055916234061,NAD83,43.7133590673868,-85.2055916234061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434248085122006,"MARTINY LAKE NR CHIPPEWA LAKE, MI SEB (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04080202,040802020104,,,43.7133590673868,-85.2055916234061,NAD83,43.7133590673868,-85.2055916234061,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-472232088002401,"LAC LA BELLE NR LAC LA BELLE, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020103,040201030502,,,47.3754667694118,-88.0067750466231,NAD83,47.3754667694118,-88.0067750466231,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-472232088002402,"LAC LA BELLE NR LAC LA BELLE, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020103,040201030502,,,47.3754667694118,-88.0067750466231,NAD83,47.3754667694118,-88.0067750466231,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-472232088002403,"LAC LA BELLE NR LAC LA BELLE, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020103,040201030502,,,47.3754667694118,-88.0067750466231,NAD83,47.3754667694118,-88.0067750466231,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-472232088002405,"LAC LA BELLE NR LAC LA BELLE, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020103,040201030502,,,47.3754667694118,-88.0067750466231,NAD83,47.3754667694118,-88.0067750466231,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-472232088002406,"LAC LA BELLE NR LAC LA BELLE, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Keweenaw County,US,MI,,04020103,040201030502,,,47.3754667694118,-88.0067750466231,NAD83,47.3754667694118,-88.0067750466231,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442009085164501,"CROOKED LAKE NEAR JENNINGS, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Missaukee County,US,MI,,04060102,040601020305,,,44.3358418333587,-85.2792145572621,NAD83,44.3358418333587,-85.2792145572621,NAD83,25000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442009085164502,"CROOKED LAKE NEAR JENNINGS, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Missaukee County,US,MI,,04060102,040601020305,,,44.3358418333587,-85.2792145572621,NAD83,44.3358418333587,-85.2792145572621,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442009085164503,"CROOKED LAKE NEAR JENNINGS, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Missaukee County,US,MI,,04060102,040601020305,,,44.3358418333587,-85.2792145572621,NAD83,44.3358418333587,-85.2792145572621,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442009085164505,"CROOKED LAKE NEAR JENNINGS, MI (3 FT BL LK SURF)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Missaukee County,US,MI,,04060102,040601020305,,,44.3358418333587,-85.2792145572621,NAD83,44.3358418333587,-85.2792145572621,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-442009085164506,"CROOKED LAKE NEAR JENNINGS, MI (MID-DEPTH)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Missaukee County,US,MI,,04060102,040601020305,,,44.3358418333587,-85.2792145572621,NAD83,44.3358418333587,-85.2792145572621,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434250085222301,"HILLSVIEW LAKE NEAR RODNEY, MI","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04060102,040601020703,,,43.7139126596725,-85.3730973208167,NAD83,43.7139126596725,-85.3730973208167,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434250085222302,"HILLSVIEW LAKE NEAR RODNEY, MI (3 FT AB LK BOT)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04060102,040601020703,,,43.7139126596725,-85.3730973208167,NAD83,43.7139126596725,-85.3730973208167,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
USGS,U.S. Geological Survey,USGS-434250085222303,"HILLSVIEW LAKE NEAR RODNEY, MI (PHOTIC ZONE)","Lake, Reservoir, Impoundment",,Michigan,United States of America,Mecosta County,US,MI,,04060102,040601020703,,,43.7139126596725,-85.3730973208167,NAD83,43.7139126596725,-85.3730973208167,NAD83,24000,,,,,,,,,,,,,,,,,,,,,,ft,,,,,,,,,,,USGS,,,
